medicine_id,medicine_name,category,price,stock_quantity,expiry_date,batch_number,manufacturer,storage_condition
MED-3853,Dolonol,Antibiotic,141.98,232,12-12-2026,BN-45770,Carroll-Wood Pharma,Cool/Dry
MED-3854,Panzole,Antibiotic,140.54,244,30-09-2026,BN-46798,Nelson-Jenkins Pharma,Room Temp
MED-3855,Exerdex,Dermatology,143.47,230,23-12-2027,BN-59773,"Simmons, Gibson and Allen Pharma",Refrigerated
MED-3856,Pandex,Dermatology,13.76,338,13-11-2026,BN-47790,Steele Ltd Pharma,Room Temp
MED-3857,Ibupril,Analgesic,100.86,445,13-12-2027,BN-79250,Strickland-Jones Pharma,Refrigerated
MED-3858,Dolonol,Analgesic,35.42,430,12-10-2028,BN-76625,"Wilkinson, Davis and Bell Pharma",Refrigerated
MED-3859,Lipofen,Dermatology,74.45,358,29-09-2027,BN-99348,Hobbs-Finley Pharma,Refrigerated
MED-3860,Panpril,Analgesic,55.3,142,17-01-2029,BN-30147,Salinas-Stewart Pharma,Room Temp
MED-3861,Exerzen,Analgesic,110.68,363,14-09-2026,BN-34035,Rush Inc Pharma,Room Temp
MED-3862,Zyrtin,Dermatology,79.78,242,24-08-2027,BN-84838,Jackson PLC Pharma,Room Temp
MED-3863,Metzole,Dermatology,135.24,423,29-11-2026,BN-12213,Tate LLC Pharma,Refrigerated
MED-3864,Metline,Antibiotic,100.12,262,04-02-2028,BN-49730,"Rodgers, Webb and Aguirre Pharma",Room Temp
MED-3865,Zyrmab,Dermatology,17.03,50,05-05-2028,BN-38991,Olson-Clark Pharma,Refrigerated
MED-3866,Glycotin,Cardiology,16.75,321,26-08-2028,BN-76007,Robinson PLC Pharma,Cool/Dry
MED-3867,Ibutin,Analgesic,64.16,149,10-12-2026,BN-78630,Wright Inc Pharma,Room Temp
MED-3868,Dolomab,Antibiotic,66.87,215,02-03-2027,BN-28460,"Munoz, Pace and Robinson Pharma",Room Temp
MED-3869,Althozen,Antibiotic,74.13,435,21-10-2028,BN-21386,Cunningham and Sons Pharma,Refrigerated
MED-3870,Zyrpril,Antibiotic,65.76,175,28-09-2026,BN-54613,Webb-Harris Pharma,Refrigerated
MED-3871,Glycodex,Analgesic,111.98,330,03-02-2028,BN-53511,"Stewart, Smith and Lambert Pharma",Refrigerated
MED-3872,Cetipril,Antiviral,95.62,423,05-06-2028,BN-32809,Baker LLC Pharma,Refrigerated
MED-3873,Zyrline,Antiviral,90.76,150,15-09-2026,BN-99026,Baker Ltd Pharma,Room Temp
MED-3874,Glycofen,Analgesic,5.12,369,01-11-2028,BN-17188,"Smith, Kirby and Miller Pharma",Room Temp
MED-3875,Metzole,Dermatology,25.41,359,20-11-2028,BN-86879,"Garcia, Parsons and Schmidt Pharma",Refrigerated
MED-3876,Cetitin,Dermatology,131.87,318,24-02-2029,BN-39162,Davidson-Gray Pharma,Room Temp
MED-3877,Cetidex,Antiviral,41.71,374,22-03-2027,BN-13441,Davis-Briggs Pharma,Room Temp
MED-3878,Cetivin,Analgesic,21.74,241,12-11-2027,BN-93131,Hayes-Roberts Pharma,Room Temp
MED-3879,Liponol,Dermatology,64.74,227,06-03-2029,BN-50714,Casey-Hendrix Pharma,Cool/Dry
MED-3880,Lipomab,Antiviral,26.33,5,03-07-2027,BN-88366,"Sandoval, Armstrong and Clements Pharma",Refrigerated
MED-3881,Pannol,Antibiotic,148.56,136,29-07-2028,BN-15440,Ferguson-Calhoun Pharma,Refrigerated
MED-3882,Althovin,Antiviral,138.17,377,04-05-2027,BN-79382,Allen-Pena Pharma,Refrigerated
MED-3883,Althodex,Dermatology,136.9,112,07-08-2027,BN-89438,"Boyer, Ortiz and Manning Pharma",Refrigerated
MED-3884,Ibuzole,Antiviral,117.14,5,14-02-2027,BN-20467,Caldwell and Sons Pharma,Cool/Dry
MED-3885,Zyrmab,Antiviral,114.43,303,18-05-2027,BN-79127,Zuniga-Tucker Pharma,Refrigerated
MED-3886,Ibufen,Antibiotic,113.55,170,16-10-2028,BN-94419,Robinson Ltd Pharma,Room Temp
MED-3887,Althotin,Dermatology,90.64,256,16-11-2028,BN-41749,Humphrey-Hall Pharma,Room Temp
MED-3888,Zyrzole,Cardiology,18.59,95,03-07-2027,BN-42445,Moran-Rojas Pharma,Room Temp
MED-3889,Panline,Antibiotic,94.43,103,13-04-2027,BN-16812,"Ramirez, Larson and Washington Pharma",Cool/Dry
MED-3890,Althonol,Antibiotic,29.35,418,05-02-2028,BN-80710,Patton-Nielsen Pharma,Refrigerated
MED-3891,Cetidex,Antiviral,51.93,243,11-07-2027,BN-50551,"Hall, Waters and Johnson Pharma",Room Temp
MED-3892,Cetitin,Analgesic,55.42,427,28-10-2027,BN-82466,Gray PLC Pharma,Refrigerated
MED-3893,Panzen,Dermatology,50.67,19,05-04-2027,BN-95771,Collins Ltd Pharma,Refrigerated
MED-3894,Lipotin,Antibiotic,93.73,1,12-02-2029,BN-79705,Davis and Sons Pharma,Refrigerated
MED-3895,Dolovin,Antiviral,102.56,197,31-10-2027,BN-82633,Howell-Stone Pharma,Room Temp
MED-3896,Ibuline,Cardiology,27.15,57,24-06-2028,BN-39791,Gamble-Reynolds Pharma,Refrigerated
MED-3897,Dolovin,Dermatology,144.93,204,18-12-2026,BN-79926,Duran Ltd Pharma,Refrigerated
MED-3898,Ibupril,Analgesic,23.27,62,17-09-2027,BN-21560,Martinez-Little Pharma,Cool/Dry
MED-3899,Althotin,Dermatology,125.43,5,12-07-2028,BN-87504,"Morales, Carney and Suarez Pharma",Room Temp
MED-3900,Panfen,Antibiotic,107.74,499,18-10-2028,BN-88543,Park Group Pharma,Room Temp
MED-3901,Dolofen,Antibiotic,87.72,491,31-01-2029,BN-67921,"Roberts, Fowler and Anderson Pharma",Refrigerated
MED-3902,Panzole,Dermatology,116.72,280,28-11-2027,BN-41482,Bell and Sons Pharma,Cool/Dry
MED-3903,Glyconol,Dermatology,80.83,493,06-02-2029,BN-23584,Nolan-Stewart Pharma,Cool/Dry
MED-3904,Zyrtin,Antiviral,78.09,467,30-01-2028,BN-63996,"Williams, Jones and Cohen Pharma",Cool/Dry
MED-3905,Ibutin,Dermatology,108.21,58,06-01-2027,BN-16065,Reynolds Ltd Pharma,Refrigerated
MED-3906,Dolopril,Dermatology,136.21,431,11-11-2027,BN-62732,Powers PLC Pharma,Room Temp
MED-3907,Dolotin,Antiviral,49.71,255,06-01-2029,BN-10112,"Miller, Watts and Parsons Pharma",Cool/Dry
MED-3908,Panzole,Antiviral,17.85,403,13-09-2028,BN-53934,Riggs Group Pharma,Refrigerated
MED-3909,Exerzen,Antiviral,136.03,317,06-11-2028,BN-55429,"James, Sims and Warren Pharma",Room Temp
MED-3910,Althozole,Dermatology,142.93,301,30-11-2027,BN-83223,Rojas-Levy Pharma,Cool/Dry
MED-3911,Cetizen,Analgesic,136.3,180,03-08-2027,BN-50040,Vance-Rowe Pharma,Refrigerated
MED-3912,Exermab,Antiviral,97.2,400,31-07-2028,BN-13946,"Charles, Stafford and Russell Pharma",Refrigerated
MED-3913,Althonol,Antibiotic,48.1,331,03-08-2028,BN-64878,"Lozano, Barber and Reed Pharma",Room Temp
MED-3914,Exermab,Antiviral,124.49,24,14-01-2028,BN-12331,Gonzalez Ltd Pharma,Cool/Dry
MED-3915,Cetipril,Cardiology,63.41,76,20-09-2028,BN-30933,Andrews-Perry Pharma,Refrigerated
MED-3916,Lipovin,Cardiology,68.38,11,11-09-2027,BN-45312,Harper-Daniels Pharma,Cool/Dry
MED-3917,Cetivin,Antiviral,89.47,452,04-03-2029,BN-36285,Pugh-Shields Pharma,Refrigerated
MED-3918,Pandex,Antiviral,90.95,217,21-05-2027,BN-16100,Pace and Sons Pharma,Refrigerated
MED-3919,Dolodex,Antiviral,113.41,453,01-08-2028,BN-10972,"Williams, Clark and Dodson Pharma",Refrigerated
MED-3920,Metline,Analgesic,136.47,164,21-06-2028,BN-90390,"Garrett, Walters and Robbins Pharma",Room Temp
MED-3921,Zyrdex,Antibiotic,92.23,267,30-03-2028,BN-44481,Nichols LLC Pharma,Cool/Dry
MED-3922,Metzen,Antibiotic,10.79,479,26-10-2026,BN-68393,Gutierrez LLC Pharma,Room Temp
MED-3923,Lipopril,Analgesic,149.94,34,28-05-2027,BN-71960,Campbell Group Pharma,Room Temp
MED-3924,Dolonol,Dermatology,53.1,17,11-02-2027,BN-35680,"Jones, Burns and Le Pharma",Refrigerated
MED-3925,Altholine,Antibiotic,17.26,61,20-10-2026,BN-50783,Clements-Saunders Pharma,Refrigerated
MED-3926,Panmab,Antibiotic,92.26,55,01-02-2028,BN-33797,"Swanson, Reed and Simmons Pharma",Refrigerated
MED-3927,Zyrmab,Dermatology,120.38,435,25-09-2027,BN-27778,"Bauer, Ramos and Santos Pharma",Refrigerated
MED-3928,Panline,Cardiology,110.45,34,20-01-2027,BN-55034,Osborne LLC Pharma,Room Temp
MED-3929,Metzole,Dermatology,118.77,291,30-12-2027,BN-94429,"Smith, Bennett and Velasquez Pharma",Refrigerated
MED-3930,Metvin,Antiviral,142.55,241,29-01-2029,BN-59842,"Perez, Ortiz and Jordan Pharma",Room Temp
MED-3931,Lipodex,Dermatology,51.9,14,06-08-2027,BN-93890,Best-Cook Pharma,Room Temp
MED-3932,Metdex,Antiviral,21.6,69,16-09-2027,BN-63358,"Rose, Perez and Wiggins Pharma",Cool/Dry
MED-3933,Metnol,Antiviral,6.05,232,27-02-2027,BN-87264,Hardy-Taylor Pharma,Cool/Dry
MED-3934,Althofen,Antiviral,75.83,151,05-01-2027,BN-94473,"Clarke, Rodriguez and Hoffman Pharma",Cool/Dry
MED-3935,Cetinol,Cardiology,87.53,489,24-11-2026,BN-57679,Rice LLC Pharma,Refrigerated
MED-3936,Exermab,Antibiotic,115.38,169,06-09-2028,BN-66180,Brooks-Ramsey Pharma,Refrigerated
MED-3937,Zyrtin,Cardiology,89.08,170,26-06-2028,BN-34561,Cooper PLC Pharma,Room Temp
MED-3938,Altholine,Cardiology,110.53,392,26-02-2029,BN-35179,Mejia-Brown Pharma,Room Temp
MED-3939,Althotin,Cardiology,7.83,256,29-09-2027,BN-56344,"Hernandez, Craig and Johnson Pharma",Cool/Dry
MED-3940,Exermab,Antiviral,10.35,346,02-10-2027,BN-31902,Wood-Weiss Pharma,Refrigerated
MED-3941,Glyconol,Antiviral,95.27,359,26-08-2028,BN-99811,Hurst and Sons Pharma,Cool/Dry
MED-3942,Zyrvin,Cardiology,114.81,77,10-09-2028,BN-66973,"Ayers, Graham and Velazquez Pharma",Refrigerated
MED-3943,Mettin,Antibiotic,95.21,42,05-08-2027,BN-21897,Adams-Kaiser Pharma,Room Temp
MED-3944,Cetiline,Antiviral,66.77,441,02-08-2027,BN-95557,"Waters, Werner and Henderson Pharma",Cool/Dry
MED-3945,Dolozen,Analgesic,42.65,174,12-08-2027,BN-30893,Rose-Avery Pharma,Room Temp
MED-3946,Panfen,Antiviral,122.59,393,22-08-2028,BN-79772,Sutton PLC Pharma,Cool/Dry
MED-3947,Exerdex,Analgesic,137.91,416,02-03-2027,BN-90497,Quinn Inc Pharma,Room Temp
MED-3948,Exertin,Antibiotic,109.71,103,05-06-2027,BN-69688,Carter Ltd Pharma,Room Temp
MED-3949,Ibuzen,Dermatology,76.73,82,08-10-2026,BN-53997,Griffith-Hernandez Pharma,Cool/Dry
MED-3950,Althovin,Antiviral,84.94,73,12-09-2028,BN-99906,"Scott, Zimmerman and Baker Pharma",Room Temp
MED-3951,Exerzen,Dermatology,96.22,283,26-08-2027,BN-89223,"Trujillo, Martinez and Davidson Pharma",Room Temp
MED-3952,Panzole,Antibiotic,106.67,267,20-01-2027,BN-43682,Brown LLC Pharma,Refrigerated
MED-3953,Zyrtin,Antibiotic,113.85,352,23-05-2027,BN-26118,Mcdonald and Sons Pharma,Room Temp
MED-3954,Cetizole,Dermatology,55.45,384,29-12-2026,BN-55462,Jones-Santana Pharma,Refrigerated
MED-3955,Althonol,Dermatology,140.3,193,24-12-2027,BN-23701,"Lopez, Smith and Davila Pharma",Cool/Dry
MED-3956,Glycopril,Antibiotic,81.52,444,01-09-2027,BN-80871,Lewis-Moody Pharma,Room Temp
MED-3957,Pannol,Dermatology,40.41,77,16-09-2027,BN-30461,Snyder-Franco Pharma,Refrigerated
MED-3958,Exerline,Antiviral,134.57,163,22-09-2026,BN-49780,"Richardson, Carter and Hines Pharma",Refrigerated
MED-3959,Lipodex,Dermatology,13.75,305,07-04-2028,BN-31200,Nichols-Sanders Pharma,Room Temp
MED-3960,Glycomab,Analgesic,109.74,69,08-04-2028,BN-87279,"Mendoza, Thomas and Leonard Pharma",Refrigerated
MED-3961,Zyrdex,Dermatology,70.4,389,03-07-2028,BN-10120,Johnson LLC Pharma,Refrigerated
MED-3962,Dolovin,Cardiology,75.69,313,08-01-2029,BN-90211,"Smith, Fisher and Walker Pharma",Room Temp
MED-3963,Lipoline,Analgesic,136.88,275,16-06-2027,BN-43332,Morris-Hernandez Pharma,Refrigerated
MED-3964,Althotin,Antibiotic,52.48,178,12-04-2027,BN-16638,Johns PLC Pharma,Refrigerated
MED-3965,Lipozen,Analgesic,87.78,139,15-01-2027,BN-12516,Orr and Sons Pharma,Refrigerated
MED-3966,Lipomab,Analgesic,9.62,131,09-11-2028,BN-11912,Johnson-Williams Pharma,Cool/Dry
MED-3967,Dolovin,Dermatology,140.72,437,24-11-2028,BN-65796,Jones-Franco Pharma,Refrigerated
MED-3968,Panzen,Analgesic,42.3,180,02-09-2027,BN-74286,"Miller, Jackson and Ferguson Pharma",Room Temp
MED-3969,Exervin,Antiviral,90.89,34,25-06-2028,BN-82884,"Hodge, Hayes and Garza Pharma",Refrigerated
MED-3970,Ibupril,Analgesic,108.79,9,05-10-2028,BN-15023,"Chen, Flowers and Cooper Pharma",Cool/Dry
MED-3971,Althozole,Dermatology,143.42,99,31-05-2028,BN-95911,Lopez Group Pharma,Refrigerated
MED-3972,Metvin,Antibiotic,63.21,457,28-02-2029,BN-40591,"Barber, Molina and Murillo Pharma",Cool/Dry
MED-3973,Ibufen,Dermatology,106.16,120,04-10-2026,BN-80234,Berg LLC Pharma,Cool/Dry
MED-3974,Dolovin,Antibiotic,78.8,446,13-09-2026,BN-23725,Conrad Ltd Pharma,Room Temp
MED-3975,Glycozen,Antiviral,137.33,95,28-08-2027,BN-72149,Barrett-Conner Pharma,Cool/Dry
MED-3976,Metfen,Cardiology,46.51,420,01-12-2027,BN-93944,Patrick Group Pharma,Room Temp
MED-3977,Ibufen,Cardiology,46.07,432,08-03-2027,BN-98230,Williams-Pierce Pharma,Refrigerated
MED-3978,Althodex,Antibiotic,124.54,402,09-10-2027,BN-16295,Davidson-Robertson Pharma,Refrigerated
MED-3979,Zyrpril,Cardiology,113.41,368,04-03-2028,BN-57810,Winters LLC Pharma,Refrigerated
MED-3980,Ibuvin,Cardiology,141.09,213,11-11-2026,BN-81454,Johnson Inc Pharma,Refrigerated
MED-3981,Glycozole,Antibiotic,116.72,38,08-12-2026,BN-97389,Beard-Berg Pharma,Cool/Dry
MED-3982,Althofen,Cardiology,79.56,371,20-02-2027,BN-15164,Anderson-Baker Pharma,Cool/Dry
MED-3983,Exerpril,Cardiology,77.16,15,24-07-2027,BN-26218,"Figueroa, Hodge and Harris Pharma",Cool/Dry
MED-3984,Cetizole,Antiviral,140.27,122,27-04-2028,BN-16799,"Boyle, Davila and Willis Pharma",Refrigerated
MED-3985,Panpril,Cardiology,77.32,157,24-11-2027,BN-60993,Bell-Hart Pharma,Cool/Dry
MED-3986,Dolodex,Antiviral,104.06,69,14-12-2026,BN-35463,Morgan LLC Pharma,Cool/Dry
MED-3987,Panzen,Cardiology,57.85,12,16-01-2027,BN-46578,Grant Ltd Pharma,Cool/Dry
MED-3988,Dolovin,Dermatology,87,249,17-11-2026,BN-10518,Murphy Inc Pharma,Cool/Dry
MED-3989,Zyrmab,Dermatology,68.54,312,10-10-2027,BN-41717,Baker-Lee Pharma,Cool/Dry
MED-3990,Zyrdex,Antibiotic,128.31,236,05-06-2028,BN-20234,"Walker, Simpson and Bauer Pharma",Refrigerated
MED-3991,Lipopril,Analgesic,68.36,11,16-07-2028,BN-70935,Jones PLC Pharma,Refrigerated
MED-3992,Lipofen,Antibiotic,16.01,26,11-11-2026,BN-83333,Robertson-Stuart Pharma,Room Temp
MED-3993,Metline,Cardiology,37.94,152,26-07-2027,BN-84938,"Gibson, Moreno and Lawrence Pharma",Room Temp
MED-3994,Metnol,Antibiotic,49.12,117,31-07-2027,BN-84146,Duke and Sons Pharma,Room Temp
MED-3995,Cetinol,Antiviral,41.83,433,02-02-2027,BN-59207,Christian Inc Pharma,Room Temp
MED-3996,Ibuzole,Antibiotic,100.55,373,18-05-2027,BN-65321,Khan-Rhodes Pharma,Refrigerated
MED-3997,Cetipril,Antiviral,117.82,277,30-01-2027,BN-88785,"Diaz, Gomez and Santos Pharma",Room Temp
MED-3998,Dolopril,Dermatology,143.91,301,18-07-2027,BN-57593,Coleman PLC Pharma,Refrigerated
MED-3999,Ibutin,Analgesic,21.15,312,01-08-2027,BN-41553,Rasmussen-Keller Pharma,Refrigerated
MED-4000,Ibuzen,Antiviral,7.23,303,16-06-2027,BN-94234,"Manning, Jones and Davidson Pharma",Refrigerated
MED-4001,Ibudex,Cardiology,40.4,22,29-09-2028,BN-70900,Maxwell-Cardenas Pharma,Refrigerated
MED-4002,Glycoline,Antiviral,78.31,106,27-09-2026,BN-65123,Bright-Rivera Pharma,Cool/Dry
MED-4003,Dolovin,Analgesic,97.6,200,06-02-2029,BN-66296,"Hernandez, Villarreal and Phillips Pharma",Cool/Dry
MED-4004,Ibudex,Dermatology,19.58,177,14-04-2027,BN-80723,Lopez and Sons Pharma,Cool/Dry
MED-4005,Ibuline,Analgesic,30.83,498,02-11-2027,BN-55786,Yu LLC Pharma,Room Temp
MED-4006,Zyrline,Antiviral,77.05,52,28-11-2026,BN-97810,"Soto, Martin and Gentry Pharma",Cool/Dry
MED-4007,Cetidex,Antibiotic,138.6,492,09-11-2028,BN-30322,Williams-Franco Pharma,Cool/Dry
MED-4008,Metline,Dermatology,149.88,483,20-12-2027,BN-99381,Gray-White Pharma,Cool/Dry
MED-4009,Glyconol,Analgesic,108.82,297,16-06-2028,BN-39945,Bowen-Evans Pharma,Refrigerated
MED-4010,Lipodex,Dermatology,116.96,42,23-04-2028,BN-68223,Brown and Sons Pharma,Cool/Dry
MED-4011,Zyrtin,Cardiology,11.97,496,07-04-2028,BN-71045,"Rice, Briggs and Dawson Pharma",Refrigerated
MED-4012,Exerfen,Antiviral,19.2,252,02-03-2029,BN-94344,Valenzuela Ltd Pharma,Cool/Dry
MED-4013,Panpril,Antibiotic,71.85,487,17-11-2027,BN-21854,Wood-Carney Pharma,Room Temp
MED-4014,Cetipril,Antibiotic,29.93,210,30-11-2028,BN-74873,"Reyes, Villanueva and Holmes Pharma",Refrigerated
MED-4015,Altholine,Dermatology,46.78,190,18-09-2027,BN-14458,Gutierrez-Sweeney Pharma,Refrigerated
MED-4016,Zyrpril,Analgesic,44.44,273,24-10-2028,BN-82703,Brown-Hill Pharma,Refrigerated
MED-4017,Exervin,Dermatology,86.24,305,03-02-2027,BN-35690,"Hill, Jimenez and Miller Pharma",Cool/Dry
MED-4018,Metvin,Antiviral,114.93,215,13-11-2028,BN-96684,"Wilson, Greene and Lewis Pharma",Room Temp
MED-4019,Liponol,Analgesic,136.74,280,06-10-2026,BN-40217,"Clark, Ward and James Pharma",Refrigerated
MED-4020,Glycodex,Analgesic,16.39,155,17-05-2027,BN-60286,"Cobb, Patel and Nelson Pharma",Cool/Dry
MED-4021,Glycotin,Analgesic,148.69,21,09-08-2028,BN-34123,Johnson Group Pharma,Cool/Dry
MED-4022,Dolopril,Antiviral,50.36,146,15-03-2027,BN-71851,"Hartman, Barron and Jones Pharma",Room Temp
MED-4023,Cetizen,Antibiotic,115.19,327,02-12-2026,BN-64642,Johnson-Ross Pharma,Room Temp
MED-4024,Pantin,Analgesic,49.97,481,28-06-2028,BN-16252,"Perry, Thompson and Webb Pharma",Room Temp
MED-4025,Lipozen,Dermatology,108.42,50,18-11-2026,BN-42746,"Edwards, Perkins and Davis Pharma",Refrigerated
MED-4026,Exervin,Dermatology,5.91,139,08-09-2027,BN-78883,Johns LLC Pharma,Refrigerated
MED-4027,Cetiline,Antibiotic,142.77,227,09-11-2027,BN-72218,Russell-Smith Pharma,Room Temp
MED-4028,Metpril,Antiviral,130.55,354,02-02-2028,BN-26634,Cervantes-Ross Pharma,Room Temp
MED-4029,Dololine,Antibiotic,116.74,203,13-11-2027,BN-67859,"Butler, Allen and Carpenter Pharma",Refrigerated
MED-4030,Althofen,Analgesic,69.77,383,20-05-2028,BN-82062,"Morris, Alvarado and Hernandez Pharma",Room Temp
MED-4031,Exerzole,Antiviral,23.61,121,19-01-2028,BN-60236,Wolfe and Sons Pharma,Room Temp
MED-4032,Lipotin,Dermatology,50.79,173,06-03-2027,BN-76288,"King, Wilson and Russell Pharma",Cool/Dry
MED-4033,Zyrdex,Antibiotic,28.1,46,24-01-2029,BN-95507,King LLC Pharma,Room Temp
MED-4034,Metfen,Dermatology,38.38,494,30-03-2028,BN-81499,Thomas-Williams Pharma,Cool/Dry
MED-4035,Cetipril,Antiviral,85.77,27,20-02-2028,BN-61763,Robinson LLC Pharma,Refrigerated
MED-4036,Dolomab,Antibiotic,87.77,349,13-10-2028,BN-33174,Jimenez-Welch Pharma,Room Temp
MED-4037,Ibuline,Analgesic,21.14,107,21-05-2028,BN-77377,Fisher-Castillo Pharma,Cool/Dry
MED-4038,Panvin,Cardiology,76.22,215,04-11-2027,BN-17239,"Bailey, Jones and Moyer Pharma",Cool/Dry
MED-4039,Zyrzole,Antiviral,41.22,453,17-07-2027,BN-71210,"Chavez, Flores and Downs Pharma",Room Temp
MED-4040,Zyrfen,Antibiotic,51.15,357,12-08-2027,BN-61211,"Jones, Brown and Valdez Pharma",Cool/Dry
MED-4041,Glycozole,Antibiotic,32.73,133,13-11-2026,BN-40744,Jennings Ltd Pharma,Room Temp
MED-4042,Metfen,Antiviral,31.16,411,27-05-2027,BN-83010,Turner Inc Pharma,Cool/Dry
MED-4043,Lipopril,Antibiotic,37.76,249,24-11-2028,BN-97078,Woods-Sims Pharma,Refrigerated
MED-4044,Zyrzole,Antiviral,49.51,267,10-01-2029,BN-37499,Hawkins-Mcmillan Pharma,Room Temp
MED-4045,Exerpril,Antibiotic,37.16,419,10-08-2028,BN-50847,"Stanley, Zamora and Anderson Pharma",Room Temp
MED-4046,Cetiline,Antiviral,54.02,494,19-03-2027,BN-78071,Conner-Mccoy Pharma,Refrigerated
MED-4047,Lipozen,Dermatology,142.18,169,24-06-2028,BN-66368,Ferguson Ltd Pharma,Refrigerated
MED-4048,Zyrtin,Dermatology,11.43,239,23-06-2028,BN-49755,"Salas, Jimenez and Graham Pharma",Cool/Dry
MED-4049,Glycomab,Dermatology,45.47,494,21-06-2028,BN-69229,"Smith, Edwards and Rice Pharma",Refrigerated
MED-4050,Glycovin,Analgesic,72.96,205,19-11-2028,BN-88893,"Santiago, Coleman and Blankenship Pharma",Room Temp
MED-4051,Metvin,Cardiology,137.27,106,13-09-2027,BN-46152,Scott-Williams Pharma,Refrigerated
MED-4052,Exernol,Cardiology,141.58,5,19-07-2027,BN-68102,"Reed, Thomas and Jones Pharma",Refrigerated
MED-4053,Lipozen,Antiviral,58.82,439,06-11-2026,BN-77533,"Robinson, Kelley and Harris Pharma",Room Temp
MED-4054,Cetizole,Antiviral,42.63,230,16-01-2028,BN-87779,Rogers-Porter Pharma,Refrigerated
MED-4055,Metzole,Antiviral,68.06,407,14-08-2027,BN-45432,Wood Group Pharma,Room Temp
MED-4056,Zyrtin,Dermatology,34.21,191,13-04-2028,BN-40061,Ramos-Taylor Pharma,Room Temp
MED-4057,Ibumab,Antibiotic,135.78,455,13-11-2028,BN-97701,Marquez-Dixon Pharma,Cool/Dry
MED-4058,Liponol,Cardiology,81.7,248,18-02-2029,BN-53405,"Arellano, Williamson and Smith Pharma",Room Temp
MED-4059,Cetifen,Antiviral,60.22,65,10-09-2027,BN-20411,Rogers-Riddle Pharma,Cool/Dry
MED-4060,Glycopril,Dermatology,116.35,236,18-06-2028,BN-45466,"Smith, Gonzales and Smith Pharma",Refrigerated
MED-4061,Lipotin,Dermatology,100.03,333,27-02-2028,BN-18350,Rodgers LLC Pharma,Refrigerated
MED-4062,Cetinol,Analgesic,110.51,313,14-02-2028,BN-78166,Norris Group Pharma,Room Temp
MED-4063,Ibupril,Dermatology,42.53,225,15-11-2026,BN-21116,Boyd LLC Pharma,Cool/Dry
MED-4064,Panpril,Cardiology,125.2,257,25-02-2028,BN-62147,"Allen, Collins and Myers Pharma",Refrigerated
MED-4065,Ibupril,Antibiotic,134.47,465,15-10-2028,BN-66457,"Chapman, Gomez and Thomas Pharma",Cool/Dry
MED-4066,Cetifen,Analgesic,42.61,399,18-11-2026,BN-54691,"Hensley, Juarez and Contreras Pharma",Room Temp
MED-4067,Ibutin,Antiviral,118.57,465,17-09-2026,BN-87600,"Clark, Sims and Callahan Pharma",Refrigerated
MED-4068,Lipozen,Cardiology,119.3,210,23-05-2027,BN-96849,"James, Price and Stark Pharma",Refrigerated
MED-4069,Pannol,Cardiology,106.21,160,29-07-2028,BN-47895,Wright-Williams Pharma,Room Temp
MED-4070,Lipovin,Antibiotic,123.07,321,19-06-2027,BN-63704,"Lawrence, Brown and Turner Pharma",Room Temp
MED-4071,Ibudex,Antiviral,126.01,410,18-04-2028,BN-60545,Simon Group Pharma,Cool/Dry
MED-4072,Exervin,Dermatology,128.83,76,17-11-2026,BN-69501,Bradley and Sons Pharma,Room Temp
MED-4073,Metpril,Analgesic,136.06,339,13-03-2028,BN-85890,"Roberts, Murphy and Gentry Pharma",Refrigerated
MED-4074,Dolonol,Dermatology,23.22,361,02-03-2027,BN-83618,"Wagner, Vega and Wallace Pharma",Refrigerated
MED-4075,Cetizole,Dermatology,51.63,57,03-02-2027,BN-58099,Franklin-Greene Pharma,Refrigerated
MED-4076,Zyrfen,Analgesic,133.78,173,09-04-2027,BN-50579,"Smith, Smith and Cooper Pharma",Room Temp
MED-4077,Exermab,Dermatology,33.55,358,19-11-2026,BN-39312,Hall PLC Pharma,Room Temp
MED-4078,Panzen,Dermatology,8.53,372,24-11-2028,BN-34952,Tran Ltd Pharma,Cool/Dry
MED-4079,Lipoline,Cardiology,60.05,254,28-05-2027,BN-19583,"Flores, Wood and Malone Pharma",Refrigerated
MED-4080,Lipopril,Dermatology,140.45,201,19-09-2027,BN-69689,"Austin, Galvan and Garcia Pharma",Room Temp
MED-4081,Lipozole,Antiviral,121.77,261,03-04-2027,BN-15674,Ingram-Anderson Pharma,Cool/Dry
MED-4082,Exerzen,Dermatology,98.89,102,10-08-2027,BN-67909,"Winters, Nelson and Brown Pharma",Room Temp
MED-4083,Cetitin,Antibiotic,25.91,452,12-12-2026,BN-21329,Howard-Martinez Pharma,Refrigerated
MED-4084,Exerfen,Analgesic,9.5,231,12-06-2028,BN-40436,Quinn-Smith Pharma,Refrigerated
MED-4085,Cetitin,Antiviral,7.67,422,20-07-2027,BN-95004,West Ltd Pharma,Room Temp
MED-4086,Cetizole,Antiviral,41.47,339,11-05-2028,BN-90278,Johnson Inc Pharma,Cool/Dry
MED-4087,Zyrfen,Analgesic,139.99,414,20-05-2028,BN-67184,Hayes LLC Pharma,Refrigerated
MED-4088,Ibuvin,Antiviral,107.51,499,24-11-2028,BN-72635,"Schroeder, Sloan and Roman Pharma",Room Temp
MED-4089,Lipodex,Analgesic,146.19,103,14-11-2026,BN-11738,Ford-Vincent Pharma,Refrigerated
